Headline,Body ID,Stance
Texas City plumber's truck ends up in Syrian war,1213,0
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1939,0
James Foley remembered as 'brave and tireless' journalist,2388,3
Lebanon confirms holding ISIS chief’s kin,691,0
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,1506,0
Is There an ISIS Threat on the Texas-Mexico Border or Not?,1936,0
Christian Bale Is Steve Jobs,574,0
Islamic State Leader al-Baghdadi “Not Dead”,35,0
Has Ebola infected Isis militants in Mosul?,2463,0
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,530,0
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,2314,1
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1813,2
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1857,0
"Meet Magneto Boy, the kid who attracts metal with his body",917,0
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",493,0
Christian Bale Drops Out of Steve Jobs Biopic,1841,1
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,125,0
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1540,3
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,2124,0
Meteorite leaves crater in Nicaraguan capital Managua,1622,3
BREAKING NEWS: Baseball star Jose Canseco hurt in accidental shooting,2266,0
Iraqi media says ISIS militants have contracted Ebola,1899,0
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,533,0
Seth Rogen to Play Apple’s Steve Wozniak,190,3
IS militant 'Jihadi John' named as Mohammed Emwazi from London,1308,0
Does Vogue's New Office Have a Rat Infestation?,2031,3
New Audio Shows Michael Brown Was Shot at 11 Times,1905,0
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1296,0
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2526,0
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',1539,0
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1896,0
Vigilantes cut off alleged rapist's penis,17,0
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1403,0
White House Fence Jumper Actually Made It Pretty Far Inside,2409,3
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1547,0
Christian Bale Won't Play Steve Jobs After All,35,0
Video Purports To Show Beheading Of U.S. Journalist By Militants,2495,3
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1933,0
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,381,0
US officials: Video shows American's execution,2045,0
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',1708,0
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",534,0
Amazon plans ad-supported video streaming service - NY post,2442,0
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,693,0
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1040,0
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",1342,1
"Are missing students in mass graves found near Iguala, Mexico?",761,0
Report: Fence jumper made it into East Room of White House,508,0
Has North Korean dictator Kim Jong-un been replaced by his sister?,1893,0
According to some Russians this dark figure stumbling through the snowy woods is a Yeti - and they even have a footprint. Hmmmmm,59,3
Video messaging service verifies timing of CNN audio recording,1776,2
Eyewitness Says Viral Video of Homeless Man Was Staged,1388,3
ISIS executioner 'Jihadi John' named by media,1543,0
Rumors of ISIS leader's death debunked,2187,0
Small Meteorite Hits Managua,1179,0
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,1155,0
Has Ebola infected Isis militants in Mosul?,737,0
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),1277,0
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,900,0
The Arrest of the ISIS Leader's Wife and Son,2042,0
Christian Bale quits Steve Jobs movie,1841,1
Isilkulskom student has gained superhero powers after shock,1893,0
"Wildest Apple Watch rumor yet: 100,000 apps at launch",271,0
Indian worker sacked after going on leave for 24 years,1634,0
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1950,0
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1506,0
No One In North Korea Is Allowed To Share Kim Jong Un's Name,1648,3
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1376,3
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2304,0
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1368,0
Boko Haram denies ceasefire claim by Nigeria's government,992,0
Report: Exec popped for $300k dinner after run at blackjack,1817,0
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1011,3
Boko Haram denies truce to release kidnapped schoolgirls,304,0
Isis video claims to show beheading of British hostage David Haines,1226,0
"Small meteorite strikes Nicaragua, government says",757,0
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,1545,0
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,2272,0
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",413,0
Dog abandoned at Scotland train station with suitcase,77,0
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,195,0
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,2170,1
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,900,0
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,401,0
Christian Bale in Talks to Play Steve Jobs (Exclusive),1125,0
ISIS militants trick mother into ‘eating her kidnapped son’,1659,0
Sex attacker' has penis cut off with a cleaver in India,724,0
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1760,0
ISIL militant 'Jihadi John' named by media,2531,0
This resignation letter in a video-game could be the greatest ever,2091,0
White House fence-jumper made it far deeper into building than previously known,568,0
Two blokes dared to eat 20-year-old burger for charity,199,0
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1948,0
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",1572,0
"No, there aren’t any Ebola cases in Iraq",1289,0
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1164,0
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2404,0
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],2177,0
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,1560,3
Islamic State claims it executed American photojournalist James Foley,1679,3
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2520,0
WHO says reports of suspected Ebola cases in Iraq are untrue,1291,0
"Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",125,0
ISIL Beheads American Photojournalist in Iraq,880,3
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,304,0
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1221,0
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2304,0
Is Kim Jong-un’s sister now the power behind the North Korean throne?,1152,3
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,125,0
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1506,0
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",1543,0
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,2072,3
NET Extra: Back-from-the-dead Catholic priest claims God is a female,2515,1
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2410,0
Islamic State using 'SCORPION bombs' to terrorise victims,26,0
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",831,0
America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,1820,0
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1239,3
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1846,1
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2521,0
Obama: murder of James Foley 'shocks the conscience of the entire world',1982,0
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",2284,3
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1340,3
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",529,0
"Video showing American journalist beheaded believed real, officials and family say",1679,3
Sugarhill Gang's Big Bank Hank Dead At 57,1374,0
ISIL video claims beheading of kidnapped journalist James Foley,880,3
Apple may launch 12-inch MacBook Air with Retina Display,1545,0
"No, Banksy hasn’t been arrested",2362,1
"Man chops off own penis, throws it in a dustbin after poor show in bed",1799,1
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,2389,3
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2056,0
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2329,0
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,1224,0
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1721,3
KANE'S FUTURE IN WINNIPEG IN DOUBT?,333,0
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,2379,1
400 men cut their testicles off believing it would help them meet God,1281,0
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1936,0
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,190,0
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,254,0
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",933,0
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2096,0
Tiger Woods' former luxury island goes on sale,236,0
"Paradise is open to all, even dogs, Pope tells boy",1905,1
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,1756,3
Vogue’s Rat Infestation: Disturbing New Details,585,0
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',1785,0
An audio recording of the Michael Brown shooting has reportedly surfaced,2020,0
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2313,0
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1590,1
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2022,3
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,1283,3
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1471,0
Not coming to a store near you: The pumpkin spice condom,242,0
"Want a Gold Apple Watch? All You Need is $5,000",2277,3
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1247,1
How did a Texas plumber's truck end up with Syrian rebels? (+video),1467,0
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1747,3
"10% of Consumers 'Very Likely' to Buy a Smartwatch in 2015, Suggesting 24M Apple Watches",247,0
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,1883,0
WHO investigates media reports ISIS fighters contracted Ebola,2078,0
Tiger Woods' agent shoots down report of failed drug test,1339,1
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2134,0
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",840,3
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1347,0
Priest' claim of seeing God as a woman dismissed as hoax,2240,2
Apple Watch reportedly has low-energy 'power reserve' mode,78,0
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,573,0
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,2087,0
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,1423,0
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1013,0
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,1952,3
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,206,0
Iraqi media says ISIS militants have contracted Ebola,692,0
Seven teenage girls get pregnant on school trip,1804,1
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1808,0
"Are missing students in mass graves found near Iguala, Mexico?",1213,0
Amazon.com to open first physical store in Manhattan: DJ,1840,0
Willie Nelson Dead? Viral Hoax Fools Internet,2186,1
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,2252,0
